"x","y","z"
-2.62125946978011,-1.68686797038283,"1"
-1.49050172954402,-0.780231065185157,"1"
-0.763712282538026,-0.756869182016985,"1"
1.46672734122922,-0.649231075084797,"1"
-2.03257685357749,-0.170238884019053,"1"
0.463412278448399,-1.81534024437323,"1"
0.1091048150927,0.380517271699835,"1"
-0.601600780575832,-1.39734787169004,"1"
-0.551215363126054,-2.24990835757412,"1"
-1.62669627718938,-1.37661280008533,"1"
0.235089220129692,-1.39675048997491,"1"
0.582470790465433,-1.30378095760134,"1"
-0.0259411153345819,-0.120855975067093,"1"
-2.9308654167814,1.02070083563748,"1"
-2.07351696672048,-0.75896523754879,"1"
-2.68209488190342,-2.42982035842486,"1"
-0.106949349584506,-1.93050531390144,"1"
-1.52095955056805,-0.746381804084914,"1"
0.242841569019729,0.730284320275304,"1"
-3.12473457718813,-0.163217094886382,"1"
-0.302020251730703,-2.1696019551461,"1"
-0.717279270220097,-0.281590268173607,"1"
-1.32239161135107,-0.776027858029952,"1"
-0.892264402079189,-1.81004959508825,"1"
-3.05483539269671,-2.2261763645084,"1"
0.0666943252342882,-2.23610120176236,"1"
-1.05738480230817,-0.815319688161991,"1"
-2.26926634492339,0.401295237124526,"1"
-0.188123558763145,-0.717149091190824,"1"
-0.122186418861066,-1.61630428377054,"1"
-1.04489466851903,-1.1868039523452,"1"
-0.585308449016101,-1.5255452647782,"1"
-0.344275296946001,-2.68654449962811,"1"
0.498002681859622,-0.237666871213484,"1"
-1.48291001816101,0.361211457307041,"1"
-0.974462141711437,-0.35606220705247,"1"
-1.45261707931037,-1.21495779240155,"1"
-0.417755834120369,-2.11114487985373,"1"
-1.29975082856862,-1.01907764824345,"1"
-1.36493270958416,0.046598850683834,"1"
-1.68399088378639,-0.792363006303873,"1"
0.531498760146271,-2.46856225410952,"1"
1.25678807300173,-1.8389325351978,"1"
-0.814082882772743,-1.41270453195513,"1"
-0.660995500131233,0.317765934382985,"1"
-2.0671158923644,-1.62774623159061,"1"
0.506130034467875,-1.21712353889143,"1"
-0.762016905211733,0.42910796979121,"1"
-0.664882600672319,0.118899953043806,"1"
-1.04102953456724,-0.724761409623443,"1"
-0.136686465930566,-1.23885981644831,"1"
-1.58753522017738,-1.9994556208452,"1"
-1.70451583543692,-1.54461933498168,"1"
-0.990614017386387,-1.69016715138035,"1"
-0.0727345767952888,-1.41619727327681,"1"
-0.383556323676971,-0.667358536295848,"1"
0.769271565032951,0.118376842261452,"1"
-0.854257037797605,-1.97025485362326,"1"
-1.62030927509988,-1.20251986140674,"1"
-2.44669833551029,-0.185497863525184,"1"
-0.522829038654629,-1.75514134391979,"1"
-1.13437172367983,-2.43541630895782,"1"
-0.64354838805019,-0.651002239092843,"1"
-1.44411172111898,-1.23896479628788,"1"
1.29594186423887,-2.31716608403303,"1"
0.0973502381147853,-1.88350450866322,"1"
-2.24737770244085,-1.97004787401015,"1"
-1.68042713343085,-2.99265905356372,"1"
0.863665805377333,-2.43590262445538,"1"
-0.381036469846749,-0.443259866833518,"1"
-0.810621803835498,-0.064665295148115,"1"
-1.2193843086646,-1.31398609740381,"1"
1.5000181723551,-2.45688732226581,"1"
1.31436002029265,-2.73162509721707,"1"
-1.14284088372428,-0.869803216165833,"1"
-0.927416486026425,0.0122590075633389,"1"
-3.5949238170537,-0.169453403851312,"1"
-1.47934604575667,0.16617990719251,"1"
-1.01670224386889,-2.82445911475026,"1"
-2.52703599562487,0.291139170922335,"1"
-0.572721811093293,-0.308994786763473,"1"
-0.951816778461713,-0.648228900299808,"1"
-2.97847874524081,-1.99035650047818,"1"
-1.36933949291444,-0.698874043148255,"1"
-0.645407614412495,-0.861754401560715,"1"
-0.607753839865496,-0.861698319518636,"1"
-3.16718290409404,1.20662845238396,"1"
-1.22228463422023,-0.453678522093849,"1"
-2.69246993827169,0.468949894259255,"1"
-2.95145766209427,-1.05209104897795,"1"
0.302517284429859,-1.14307927210465,"1"
-1.88722878667661,-2.90813203906551,"1"
-0.834417100900066,-1.71349062745647,"1"
-0.878761121508212,-0.680137149738377,"1"
-1.39818975798347,-0.0135212162722831,"1"
1.00073400015336,-1.77824740228389,"1"
-1.24279017482687,-0.667852528169111,"1"
-3.42862941866517,-1.33093492949244,"1"
-2.53589112471396,-1.14787185945368,"1"
-0.334454873427696,-0.684073018437317,"1"
-2.01163180826852,-2.24757647276222,"1"
-0.610109435020592,0.118858788207089,"1"
-1.24659443796311,0.463709275547131,"1"
-0.57025381833955,-0.106393674955743,"1"
-0.874642878531403,-1.70287793687009,"1"
-2.35670044942119,0.694436550074143,"1"
-1.57393034966166,-0.193801263506179,"1"
-0.971169629397705,-2.47646362339111,"1"
-0.945363063017403,-2.35233746211596,"1"
-2.02811043263516,0.369690061840031,"1"
-0.243620291192412,-4.28560490595531,"1"
0.0831136509438661,0.443020707533254,"1"
-0.771393002230611,-1.97192543901922,"1"
-1.19178714390439,-1.57252792604213,"1"
-0.672214639639119,-2.42756770459681,"1"
-1.67042744741289,-1.6237151273867,"1"
-0.270660232821641,-1.98348579517779,"1"
-0.559088789414248,0.298340834298162,"1"
0.654994456101684,-1.97208886890853,"1"
-0.200408730260663,-3.19935914659258,"1"
-0.875771232738412,-0.521031650408099,"1"
-0.934820484211668,-2.75848305698748,"1"
-0.61296800173559,-1.04945000564535,"1"
-0.56842785258381,-1.02412020099672,"1"
-1.26137640095028,-0.586824389247008,"1"
0.627490843741085,-1.98907267981898,"1"
0.740525714738542,-2.89607388102612,"1"
-1.36809481074845,-0.50661477929415,"1"
-2.31283696828433,0.90138189867231,"1"
0.233029345813223,-0.895016108689198,"1"
-1.02270478482859,0.0556582011563924,"1"
-1.39060504237782,0.141891499199391,"1"
-0.985176880138691,0.543939209572271,"1"
-0.42709806546334,-0.154906318031541,"1"
-0.795509398015328,-0.919489012567398,"1"
-1.43197542595349,-0.727706339281677,"1"
-1.62772015230287,-0.200436901505409,"1"
-0.792497526768432,-2.8541747872434,"1"
-2.83357751888216,0.574013850240815,"1"
-0.0512364953322745,-0.664781851577325,"1"
-2.29717403000173,0.266212156124771,"1"
-0.722686820483253,-0.783918996810261,"1"
-2.17644657025542,0.281975363356657,"1"
-2.14922355998188,0.795983650593841,"1"
1.03173921378084,-1.87510923482036,"1"
-0.760309531809222,-2.14954804821156,"1"
-0.433503129344731,-1.66946193310995,"1"
0.0724472133042013,-1.80481999660719,"1"
-2.94832845228567,0.124326407904248,"1"
0.697687189030743,-1.94774936495139,"1"
0.702404573654791,-1.24361739649808,"1"
-0.683995265712463,-0.48119548881016,"1"
0.110570155606032,-1.50505946864821,"1"
-2.34890763518162,-1.12994535884362,"1"
-0.142603565281535,-0.585750875697916,"1"
-2.51005025662424,0.134567821002165,"1"
-0.495154771772953,-1.15761773027961,"1"
1.65184219769179,-3.59084882073253,"1"
-0.903477124846942,-2.24960575586602,"1"
-0.552658496220876,-1.9731488027751,"1"
-1.16549023122571,-1.19439566543864,"1"
-0.475119289266086,-1.48009606900991,"1"
-1.12782486884139,-0.754345980800724,"1"
-3.00734707072109,-0.871550428750369,"1"
0.498992584386062,0.0566356979468656,"1"
0.381765691168534,-0.736808429458853,"1"
1.4140590811882,-1.91876690308486,"1"
-2.67182477760203,-1.19440158389569,"1"
0.117915930553377,-0.692134729985507,"1"
0.341634498965632,0.540111917875732,"1"
-1.42576349923773,-1.61686713342641,"1"
-1.25121129111573,-0.666522725786335,"1"
-0.991283583813466,0.607502284282867,"1"
-0.594188064247888,-2.10757162012121,"1"
-0.624962187966038,0.929095138979828,"1"
-3.21427013141274,-2.74120260929371,"1"
0.614804368645703,-0.920330032413519,"1"
-0.897954584856476,1.14727845334342,"1"
-1.23534485944263,-1.83422619755505,"1"
0.474488799179151,-0.419770073696564,"1"
0.352389888380055,-1.35157375892331,"1"
1.0866440322609,-0.0334767260436778,"1"
-1.6649216823551,-0.856190440642417,"1"
-0.270213317227051,-2.45498056413508,"1"
-1.33509836247804,0.266373019630059,"1"
-0.867526819536705,-1.42189194734235,"1"
-1.17473507466632,-1.91045515437023,"1"
-1.23109863553544,0.210701144852314,"1"
-0.20378131750404,-0.367359038741985,"1"
-1.56371775219114,-1.02610932943658,"1"
-0.550793647255055,-1.10281175094869,"1"
-3.38574991432225,-0.244858513655963,"1"
-1.59407443612576,-2.0062216596962,"1"
0.26622650444123,-2.55496452007914,"1"
-0.995924039452314,-1.05562290108857,"1"
-2.03787679915273,-1.023704235066,"1"
-0.0136496576158813,-0.142320889500376,"1"
1.1725154732687,-1.41627280553412,"1"
-1.43960972092487,-1.08649959627794,"1"
-0.821185589287669,-0.463386531007612,"1"
-0.287595910366902,-1.38200242576341,"1"
-1.69914053232661,-0.717818463947779,"1"
-2.21348157371316,-1.42067992597287,"1"
-0.67705350996231,0.523549837287882,"1"
-1.46840872509567,-0.826853934476297,"1"
-1.36984410850087,-0.606079798364473,"1"
-0.277835148702415,-2.36937039809781,"1"
-0.584640684279867,-0.588040945046711,"1"
-1.42439780169891,-1.86435946831222,"1"
-0.217404957843067,-1.16580019324503,"1"
1.06875908949129,-1.59236291815092,"1"
-0.997835233409535,-0.857115923001462,"1"
0.492976095137295,-2.08283467859761,"1"
-1.47653371392461,0.607597215212094,"1"
-1.45540001695516,-0.779431619906767,"1"
-0.662589378465352,-1.6753579165993,"1"
-1.48577053198624,-0.1054704288752,"1"
-0.593471285489612,-2.88954184206984,"1"
-1.67643401536223,-1.31944730878036,"1"
-0.806566414395218,-1.19538071453272,"1"
-0.112865922198908,-1.62729312790105,"1"
-1.52232385181913,0.995254394572998,"1"
-1.01020907244958,1.39285798332861,"1"
-2.31875785185632,-2.40051935460275,"1"
-0.704719441009387,0.171726535574963,"1"
-2.06850243172428,-0.800016143846238,"1"
0.454519514438842,-2.20503550525301,"1"
-0.444877987509908,-0.725167990664989,"1"
-1.06912430482831,-0.611379527073616,"1"
-0.209854164419436,0.868775964050686,"1"
-1.53432546689868,1.83328068305458,"1"
-1.2051178102463,1.16522885115125,"1"
-1.67181829281843,-2.08300089499857,"1"
-0.591445025851716,-0.757416348207884,"1"
-1.07680261201581,-1.21850584469628,"1"
-0.0188753820019915,-0.821929802938868,"1"
-1.82889645171615,-0.290773668080202,"1"
-2.04977075479819,-0.272615155617103,"1"
-0.34466397270529,-1.67883063463782,"1"
1.27597553006714,-1.37365314823049,"1"
-1.28270686300717,-0.408531863408959,"1"
0.167001336474002,0.0849375618974335,"1"
-2.81643116907611,-1.73198359791772,"1"
-1.79422033605683,-0.243300726267,"1"
-0.0326994984914466,-0.956484515415897,"1"
-1.01185415258056,-0.728162376322576,"1"
-1.14344493440048,-1.87157739836335,"1"
-0.631086224700371,-2.16896787028724,"1"
-1.51497717099117,-0.404708344727762,"1"
-0.180843352411406,-0.826374589936257,"1"
-1.68243145559487,-0.415102065471551,"1"
-1.3853207655808,-0.72801647928596,"1"
-0.391308982210031,-0.803882293424231,"1"
-2.03836055480019,-0.232981877797362,"1"
-0.804464751171581,-1.30291760890466,"1"
0.369255432987212,-0.670421538497797,"1"
1.05322867697072,-1.2992971588912,"1"
-1.33472225335281,0.0737850356880696,"1"
-2.54772972659372,-0.188355093172415,"1"
-0.0700001680272333,-2.60667249385211,"1"
-1.34366513519287,-0.924653763630115,"1"
-0.968817668910951,-0.236283474111587,"1"
-1.08857915671077,-0.703266606736055,"1"
-0.439416119044544,-0.0453753644145966,"1"
-0.499376384393939,-2.77605857333114,"1"
-0.83286236770141,1.98599325194593,"1"
-2.08295100403375,-1.76550668754087,"1"
-0.713244022062166,-1.74901241090994,"1"
-3.11831188282425,-0.43981023905194,"1"
-1.22494062360794,-2.36195183088902,"1"
0.37575991084072,-2.30762791014693,"1"
-1.95150210651381,-0.667116565330047,"1"
-1.54750873652559,-1.00609630140863,"1"
-0.569381444762236,-2.83212183629958,"1"
-0.9675698595338,-0.720627709656263,"1"
-0.341406646690834,-1.21005787870151,"1"
-0.943746541779603,-3.46764382453598,"1"
1.34104224815748,-2.84621500990408,"1"
-1.47596279029371,-1.57770191128709,"1"
-1.77237751643026,-0.259793731455882,"1"
-0.107075709078952,0.5301352688569,"1"
-0.0742976018842024,-1.54130426784668,"1"
0.541320979458491,-1.5063102649694,"1"
-2.18526026200738,-1.37419951208704,"1"
-0.113118081382933,0.397096966100732,"1"
0.710729553689238,-0.531443248437332,"1"
1.15709867593679,-2.87326945984025,"1"
-0.454599729262855,-0.111746516912475,"1"
-1.77156552215299,-1.54821749418824,"1"
-2.93955600212743,-1.77724607325411,"1"
-0.403494361471914,-1.05671792065604,"1"
0.802918355860598,-2.05301694091439,"1"
-0.578464299079076,-1.66066344045067,"1"
-0.962863259960609,1.00381838766047,"1"
0.328593739167854,-1.09665510177368,"1"
0.484278647168126,-1.53076521747292,"1"
-2.11631479469701,-0.739565359361015,"1"
1.61408330513073,-2.33898248805721,"1"
-1.01870338493877,0.400405586650172,"1"
-1.84679240720619,0.444071512129411,"1"
-2.01280343166886,-0.088920593196824,"1"
-0.894646459752224,-1.02222669288094,"1"
-2.89943293584277,-0.0848038182648723,"1"
-1.1146269578746,-1.57974270407617,"1"
-1.6820282816282,0.444790370753404,"1"
-1.04563073457026,0.0542277899578454,"1"
-2.62717905015766,-0.523154842129843,"1"
-3.02386319600475,-0.450400006848188,"1"
-1.06979523045315,-0.226225850616503,"1"
-1.24727339465309,-1.94983749808339,"1"
-0.665884301017734,-0.241858593399201,"1"
-0.476575011168231,-2.07295519070291,"1"
-2.49308253228741,-1.71530175003022,"1"
-0.688509589319542,-0.293347882680087,"1"
-2.27813854770335,-1.51482229813991,"1"
1.43861984475316,-1.92963504348874,"1"
-0.183033235699319,-1.87161252324443,"1"
-1.0539829369947,-2.36558150439097,"1"
-0.808752811603067,-0.829184501903527,"1"
-2.54626560656219,-0.700713086911601,"1"
0.428705790357113,0.337445535661442,"1"
-0.725867916121544,-1.44291414379784,"1"
1.06372208861711,-1.83121623226178,"1"
-0.277456680043349,-1.13394173651045,"1"
-2.1421079061489,0.643095636707728,"1"
-0.612521493950938,-0.827130090343313,"1"
-1.47201632215283,0.384837947402918,"1"
-2.42775351059087,0.485817845631656,"1"
0.362716928339473,-3.2845683562363,"1"
-2.07279872559646,-2.18693193874851,"1"
-1.40947645366324,-0.965240873643679,"1"
0.462258662377659,-2.31765500842389,"1"
-1.07290640731693,-1.3779505843591,"1"
-0.583374605199072,0.0161129056527869,"1"
-0.960164199859769,-1.19985031664579,"1"
-1.0974324614301,0.385802222943623,"1"
-0.118611260731199,-1.68902755632382,"1"
-2.91101191334809,-2.65164199256516,"1"
-0.104743898591343,-1.78856535868917,"1"
-0.823390835368916,-2.57826208058458,"1"
-0.909535178213998,-0.916415652062666,"1"
0.316718156788529,-3.22449384781802,"1"
-1.54249902735929,0.101617525497232,"1"
0.480149178019919,-0.364785046861543,"1"
-1.21507462172258,-0.375256579895776,"1"
-0.441638734738741,0.201244678058052,"1"
-2.16165275416819,-0.657966578801613,"1"
-0.036533904586825,0.0107336978897661,"1"
1.0872511414748,-0.920287621405995,"1"
-0.693415868059285,0.19964085848126,"1"
-2.14573872864978,1.1851652265599,"1"
-2.02896855255335,-1.87086434572212,"1"
-0.481331632028488,-1.13989537007171,"1"
-1.77031280468311,-0.990019681894536,"1"
-1.22850172547492,-1.09641727926771,"1"
-1.2547256369929,-0.579567560822658,"1"
0.0168590411423675,1.44755111275061,"1"
-1.38694487728797,-1.8207914785588,"1"
-1.74353430372155,-1.24568281256833,"1"
-0.54540580616714,-2.07748639628045,"1"
0.301677921798947,-1.29277619682367,"1"
-3.20517817363852,-0.474124695572879,"1"
-2.96636951718943,-0.615317549875518,"1"
-2.04417435033262,-0.884997454948096,"1"
0.177960400661742,-0.661796639286081,"1"
-1.26811660570179,-2.1186069389926,"1"
-0.171051441199741,0.0318937545729141,"1"
-2.51448894766557,0.696549513609003,"1"
-3.03130223418469,-1.72093389437636,"1"
-0.846402523348154,-0.208685911454303,"1"
-1.17159593191936,0.0151350333701903,"1"
-0.0685433025915249,-2.02794092274214,"1"
-1.04375412827901,-2.25619215060041,"1"
-2.25034451826918,-0.166488017679594,"1"
-2.35290610474741,-2.15758799280466,"1"
0.0542080695994118,-1.39694359649424,"1"
-1.41410065291038,-0.280940275887442,"1"
-1.3566958118406,-2.76090015268467,"1"
-1.08875597170468,0.5814669112601,"1"
-0.0460473063788571,-1.75099414690808,"1"
-0.637500801889198,-1.11435817089344,"1"
-1.92601620603715,-0.13869666937301,"1"
-1.15626111965705,-0.405099890889103,"1"
-2.50356461562433,-0.156571409022229,"1"
0.474165592351326,-0.487481002726188,"1"
0.411244350411299,-2.27612419651306,"1"
-1.57373271927189,-0.599361149570523,"1"
-2.14170382378697,0.257812531575326,"1"
-0.75205092544758,-0.391002765342504,"1"
-0.180239495101126,-1.14641362260385,"1"
0.304008620280905,-1.78683085317208,"1"
0.240195054917812,0.424108190606299,"1"
-3.55484071129594,-0.839937628689622,"1"
-0.834861980045734,-0.726887505976328,"1"
0.308639551929779,-2.49821300299064,"1"
-0.0551704483593057,-0.132779568972888,"1"
-0.502458986050506,-1.390198516618,"1"
-0.290298498665708,-1.41774010862291,"1"
0.423589109630756,-1.27319771600768,"1"
-1.21219467778286,-0.0146344239562144,"1"
0.75232347648217,-2.00144332493538,"1"
-2.45734625282489,-0.320842480493437,"1"
-1.34403274316545,0.23637768484758,"1"
1.80260678439018,-1.94691998080506,"1"
-0.404218739734387,-2.93127701402522,"1"
-2.23051613597651,0.688357234756839,"1"
-0.172261883768424,-1.06793306335181,"1"
-1.37226783787016,-1.47352532842857,"1"
-1.28683230014408,-2.551213532146,"1"
-2.0665603561222,-2.03638478357345,"1"
-2.41626952075219,-0.971432410188357,"1"
0.486020266390918,-3.24908573402721,"1"
-2.07253119084701,-0.354230472558179,"1"
-1.92833444127553,-0.0501679276906991,"1"
-1.64387702314916,-0.0712826621647876,"1"
-0.681870092518079,-2.29619089553757,"1"
-0.35696859647136,-1.68631567339799,"1"
-0.17808021990883,-1.49351082742918,"1"
-1.44187128201124,-1.80586840962758,"1"
-0.386714330741584,-1.27373279375478,"1"
-2.28423722053183,0.232556441894676,"1"
-0.912873499119957,-0.694058071104683,"1"
0.248710743659114,-2.19029392309212,"1"
-2.26549470752478,0.404896946087065,"1"
-1.11840340491217,-1.2162164494341,"1"
-1.63517714783663,-1.16499293803744,"1"
-1.75312130027043,0.262572377685382,"1"
-2.56760048292469,-2.71797177124602,"1"
-1.75668102321914,-0.0612115226290886,"1"
-1.34016008962445,-2.25086254240272,"1"
-2.79811943909797,-0.860256350600636,"1"
1.11710878857378,-2.05121502037762,"1"
-0.997593748016749,-1.23415115976369,"1"
-2.24151927133982,-0.627033540766937,"1"
0.83515379092627,-0.00910311622882398,"1"
-1.04069207808467,-1.07221701363947,"1"
-0.450545563239528,0.580203963475058,"1"
-0.704330985207888,-1.12782268222663,"1"
-0.374015184249611,-1.76319939180792,"1"
-0.880270388898469,-1.18014943413464,"1"
-0.588656600833173,-0.487731030994887,"1"
-1.38354271621956,-0.484064616933028,"1"
-1.62693261735192,-0.110128523978117,"1"
-2.09435096161314,-0.977080290333804,"1"
-3.61370127286022,-1.40747671389576,"1"
-2.0614327278841,-1.23541985921759,"1"
-1.89487232559164,-0.453849345114855,"1"
0.0302749930127089,-1.80043855586632,"1"
-2.23304756409498,-2.22582784425153,"1"
-0.440113886334102,-2.17069887601603,"1"
-1.43751233416515,-0.65474131178048,"1"
1.33764299552652,-2.17285616038401,"1"
-1.5208463894863,-1.92097961732995,"1"
-1.42642279338841,-1.88797505559425,"1"
-1.67349723203209,-0.0485766078457828,"1"
-1.53667876184342,-2.18386122029117,"1"
-0.788233966198252,-0.99488250572711,"1"
-1.25723615677615,0.0479688708273929,"1"
-2.60618464999085,-1.44532196186466,"1"
-1.66228390003354,-0.858088320007503,"1"
-2.43736637451741,-1.26707832979895,"1"
-2.28456996247818,-0.944823733757316,"1"
-1.27446876971835,-0.286351928605532,"1"
-2.07913374491184,-0.318942321003959,"1"
-0.83881391638908,-2.75724286929294,"1"
-1.70349533135957,-0.713521728030873,"1"
-0.844210490086246,-2.2276073715046,"1"
0.128466261037532,-1.67843661482075,"1"
-2.08352888202775,0.0923664455891988,"1"
-0.978152679883798,-1.3106577142589,"1"
-1.34805475090725,-1.84720613449069,"1"
-2.86345224758565,-0.976958751055251,"1"
-2.79447257041525,-1.7961182668031,"1"
-2.62040203733018,-0.0112110126731306,"1"
-1.26996140874753,-1.70311428391208,"1"
-1.40012829103121,-0.0757664319248539,"1"
-1.89145934427719,-0.594124208012532,"1"
-1.53135951308193,-1.30383281013711,"1"
-2.20595095979337,0.620460265875941,"1"
-3.25424394917167,1.15367945373217,"1"
-0.700555352958645,-2.0048645262358,"1"
-0.935909054957852,-0.797035596667703,"1"
-0.363948858464898,-2.20260947450729,"1"
-2.07718522503303,-0.326516076442271,"1"
-1.9549346694766,-1.38592129668976,"1"
